id,first_name,height_feet,height_inches,last_name,position,team,weight_pounds,team_id
11558583,Cameron,,,Oliver,F,ATL,,1
17896013,Ryan,,,Woolridge,G,OKC,,21
205,John,6.0,11.0,Henson,F,NYK,219.0,20
46389579,Don,,,Martin,,BOM,,38
17896014,Eugene,,,German,G,DEN,,8
17896016,Jaire,,,Grayer,G,ORL,,22
288,Timothe,6.0,6.0,Luwawu-Cabarrot,G-F,ATL,210.0,1
17896009,Rob,,,Edwards,G,OKC,,21
9530711,Gabriel,,,Deck,,OKC,,21
46389580,Wilbert,,,Kautz,,CHS,,37
17896117,Ethan,,,Thompson,G,CHI,,5
46389581,Tony,,,Jaros,,CHS,,37
46390208,Hal,,,Crisler,,BOS,,2
35,Aron,6.0,10.0,Baynes,C-F,TOR,260.0,28
17895753,DMitrik,,,Trice,G,MIL,,17
78,Deonte,6.0,5.0,Burton,G,SAC,245.0,26
46390209,Winfred,,,Jacobs,,BOM,,38
350,David,6.0,4.0,Nwaba,G,OKC,219.0,21
46390210,Ned,,,Endress,,CLR,,39
666460,Ky,,,Bowman,G,GSW,,10
1764,Corey,6.0,9.0,Brewer,,SAC,186.0,26
666502,Zylan,,,Cheatham,F,NOP,,19
64,Ryan,6.0,7.0,Broekhoff,G-F,PHI,215.0,23
2211,Antonius,,,Cleveland,,DAL,,7
111,Jamal,6.0,5.0,Crawford,G,BKN,185.0,3
106,Quinn,6.0,2.0,Cook,G,POR,179.0,25
216,Rondae,6.0,7.0,Hollis-Jefferson,F,POR,217.0,25
666459,Brian,,,Bowen II,F,MIN,,18
138,Jared,6.0,7.0,Dudley,F,LAL,237.0,14
395,Glenn,6.0,6.0,Robinson III,G-F,SAC,222.0,26
394,Andre,6.0,7.0,Roberson,G-F,BKN,210.0,3
354,Jahlil,6.0,11.0,Okafor,C,ATL,275.0,1
341,Shabazz,6.0,1.0,Napier,G,WAS,180.0,30
1771,Joakim,6.0,11.0,Noah,,LAC,230.0,13
50729,Michael,,,Frazier,G,PHX,,24
18036823,Balsa,,,Koprivica,,DET,,9
352,Kyle,6.0,10.0,O'Quinn,C,PHI,250.0,23
355,Elie,6.0,3.0,Okobo,G,PHX,190.0,24
193,Maurice,6.0,9.0,Harkless,F,SAC,220.0,26
408,Tomas,6.0,7.0,Satoransky,G-F,WAS,210.0,30
36,Kent,6.0,5.0,Bazemore,G,LAL,201.0,14
46390211,Tom,,,Callahan,,PRO,,43
76,Trey,6.0,1.0,Burke,G,OKC,175.0,21
46390212,Al,,,Lujack,,WAS,,42
24489241,Cameron,,,McGriff,F,POR,,25
24850479,Jaysean,,,Paige,G,DET,,9
666894,Chris,,,Silva,F,DAL,,7
116,Troy,6.0,4.0,Daniels,G,DEN,205.0,8
1557,Anderson,,,Varejao,,CLE,,6
46389582,Bob,,,Doll,,BOM,,38
46389583,Giff,,,Roux,,BOM,,38
666641,Jaylen,,,Hoard,F,OKC,,21
440,Isaiah,5.0,9.0,Thomas,G,CHA,185.0,4
18039569,Xavier,,,Rathan-Mayes,,WAS,,30
2158,Patrick,6.0,7.0,McCaw,,TOR,185.0,28
4196997,Alex,,,Oriakhi,F,SAC,,26
4197065,Aaron,,,White,F,BKN,,3
666846,Vincent,,,Poirier,C,NYK,,20
11755528,Elijah,,,Bryant,G,MIL,,17
17895912,Ahmad,,,Caver,G,IND,,12
666899,Deividas,,,Sirvydis,G,DET,,9
174,Harry,6.0,10.0,Giles III,F-C,BKN,240.0,3
309,Ben,,,McLemore,G,POR,,25
666672,Justin,,,James,G-F,NOP,,19
18041884,Asante,,,Gist,,WAS,,30
38017678,Michael,,,Foster Jr.,F,PHI,,23
234,Josh,6.0,8.0,Jackson,F,SAC,200.0,26
203,Udonis,6.0,8.0,Haslem,F,MIA,235.0,16
3547291,Mason,,,Jones,G,LAL,,14
666783,Adam,,,Mokoka,G,CHI,,5
224,Andre,6.0,6.0,Iguodala,G-F,GSW,215.0,10
4197162,Aleksandar,,,Vezenkov,F,SAC,,26
266,Skal,6.0,11.0,Labissiere,F,SAS,235.0,27
17620634,Brandon,,,McCoy,,MIA,,16
666454,Jordan,,,Bone,G,IND,,12
255,Michael,6.0,7.0,Kidd-Gilchrist,F,DAL,232.0,7
262,Kyle,6.0,7.0,Korver,G-F,MIL,212.0,17
459,Noah,6.0,9.0,Vonleh,F,BOS,250.0,2
264,Rodions,6.0,9.0,Kurucs,F,MIL,210.0,17
144,Wayne,,,Ellington,G,LAL,,14
18042321,Asante,,,Gist,,WAS,,30
271,Courtney,6.0,5.0,Lee,G,DAL,215.0,7
666720,Jalen,,,Lecque,G,OKC,,21
666717,Vic,,,Law,F,LAL,,14
270,TJ,6.0,10.0,Leaf,F,POR,225.0,25
3547278,Ashton,,,Hagans,G-F,TOR,,28
362,Jabari,6.0,8.0,Parker,F,BOS,245.0,2
3547265,Tyler,,,Bey,F,HOU,,11
46389584,Belus,,,Smawley,,BOM,,38
46389585,Chuck,,,Gilmur,,CHS,,37
46389586,Don,,,Carlson,,CHS,,37
46389587,Cecil,,,Hankins,,BOM,,38
3547284,Karim,,,Mane,G,MIN,,18
46389588,Mickey,,,Rottner,,CHS,,37
46390213,Mel,,,Hirsch,,BOS,,2
367,Chris,6.0,0.0,Paul,G,GSW,175.0,10
244,Tyler,6.0,4.0,Johnson,G,SAS,190.0,27
3547303,Will,,,Magnay,C,NOP,,19
3547290,Josh,,,Hall,F,OKC,,21
4197384,Yam,,,Madar,G,BOS,,2
107,DeMarcus,6.0,11.0,Cousins,C,DEN,270.0,8
325,Greg,,,Monroe,C,MIN,,18
118,Ed,6.0,10.0,Davis,C,CLE,225.0,6
51,Eric,6.0,1.0,Bledsoe,G,POR,205.0,25
59,Avery,6.0,2.0,Bradley,G,LAL,180.0,14
474,Hassan,7.0,0.0,Whiteside,C,UTA,265.0,29
49,Nemanja,6.0,10.0,Bjelica,F,GSW,234.0,10
431,Lance,6.0,6.0,Stephenson,G,IND,230.0,12
3547263,Daniel,,,Oturu,C,TOR,,28
3547277,Grant,,,Riller,G,PHI,,23
3547292,Jalen,,,Harris,G,TOR,,28
4197389,Justinian,,,Jessup,G,GSW,,10
446,Anthony,6.0,8.0,Tolliver,F,NOP,250.0,19
435,Jeff,6.0,2.0,Teague,G,MIL,195.0,17
411,Thabo,6.0,7.0,Sefolosha,F,HOU,220.0,11
666891,Marial,,,Shayok,G,PHI,,23
410,Mike,6.0,8.0,Scott,F,PHI,237.0,23
424,JR,6.0,6.0,Smith,G-F,LAL,225.0,14
425,Zhaire,6.0,4.0,Smith,G,PHI,199.0,23
2080,JaKarr,,,Sampson,,IND,,12
433,Caleb,6.0,9.0,Swanigan,F,POR,250.0,25
17,Carmelo,,,Anthony,F,LAL,,14
442,Lance,6.0,8.0,Thomas,F,BKN,240.0,3
220,Dwight,6.0,11.0,Howard,C,LAL,265.0,14
427,Ray,,,Spalding,F,HOU,,11
481,Lou,6.0,1.0,Williams,G,ATL,175.0,1
6,LaMarcus,6.0,11.0,Aldridge,F,BKN,260.0,3
428,Omari,6.0,9.0,Spellman,F,CHI,245.0,5
445,Sindarius,6.0,5.0,Thornwell,G,ORL,215.0,22
441,Khyri,6.0,3.0,Thomas,G,HOU,210.0,11
666900,Alen,,,Smailagic,F,GSW,,10
400,Rajon,6.0,1.0,Rondo,G,CLE,186.0,6
318,Paul,6.0,8.0,Millsap,F,PHI,246.0,23
17895693,Justin,,,Turner,G,SAS,,27
17895694,Biram,,,Faye,C,SAS,,27
17895695,Eric,,,Demers,G,SAS,,27
2309958,Jontay,,,Porter,C-F,MEM,,15
23,Dwayne,6.0,7.0,Bacon,G-F,NYK,221.0,20
222,Chandler,6.0,7.0,Hutchison,F,PHX,197.0,24
17895696,Tahj,,,Eaddy,G,ORL,,22
17895697,Asbjorn,,,Midtgaard,C,ORL,,22
17895698,Jeremiah,,,Tilmon,C,ORL,,22
17895701,D.J.,,,Funderburk,F,UTA,,29
17895702,Olivier,,,Sarr,C,MEM,,15
17895703,Keaton,,,Wallace,G,MEM,,15
17895706,Denzel,,,Mahoney,G-F,CHA,,4
17895707,Cameron,,,McGriff,F,CHA,,4
17895708,Sehmus,,,Hazer,G,CLE,,6
17895709,Tre,,,Scott,F,CLE,,6
17895710,Chandler,,,Vaudrin,F,CLE,,6
4197197,Justin,,,Jackson,F,ORL,,22
2,Jaylen,6.0,2.0,Adams,G,CHI,190.0,5
12044014,Caleb,,,Homesley,G,WAS,,30
463,Dion,6.0,4.0,Waiters,G,LAL,215.0,14
666975,Kenny,,,Wooten,F,MIN,,18
482,Marvin,6.0,9.0,Williams,F,MIL,237.0,17
1983,Tyler,,,Zeller,,SAS,,27
492,Ante,6.0,11.0,Zizic,C,CLE,254.0,6
17895711,Caleb,,,Agada,G-F,DEN,,8
17895712,Giorgi,,,Bezhanishvili,F,DEN,,8
17895713,Chudier,,,Bile,F,DEN,,8
17895714,Jason,,,Burnell,F,DEN,,8
666871,Justin,,,Robinson,G,DET,,9
17895715,Steffon,,,Mitchell,F,DEN,,8
666976,Justin,,,Wright-Foreman,G,WAS,,30
17895716,Arnas,,,Velicka,G,BOS,,2
17895717,LJ,,,Figueroa,G,DAL,,7
666750,Jeremiah,,,Martin,G,CLE,,6
17895718,Mark,,,Vital,F,POR,,25
17895719,Sterling,,,Manley,F-C,CHI,,5
17895720,Troy,,,Baxter Jr.,F,CHI,,5
667302,Nicolo,,,Melli,F,DAL,,7
97,Marquese,6.0,10.0,Chriss,F,OKC,240.0,21
17895734,Spencer,,,Littleson,G,DET,,9
17895735,Jamorko,,,Pickett,F,DET,,9
17895736,Anthony,,,Tarke,F,DET,,9
17895737,Lydell,,,Elmore,F,LAC,,13
17895738,David,,,DiLeo,F,NOP,,19
17895739,Malcolm,,,Hill,G,NOP,,19
46389589,Ralph,,,Kaplowitz,,GSW,,10
46389590,George,,,Senesky,,GSW,,10
17895740,Alpha,,,Diallo,F,PHX,,24
17895741,Jon Axel,,,Gudmundsson,G,PHX,,24
17895742,Trey,,,Kell,G,PHX,,24
484,D.J.,6.0,10.0,Wilson,F,TOR,231.0,28
163,Tim,6.0,1.0,Frazier,G,CLE,170.0,6
468,Brad,6.0,4.0,Wanamaker,G,WAS,210.0,30
3547300,Sean,,,McDermott,F,MEM,,15
152,Kenneth,6.0,8.0,Faried,F-C,POR,220.0,25
17895758,Kyle,,,Fogg,G,UTA,,29
2164,Semaj,,,Christon,,DEN,,8
17895762,Deonte,,,Burton,F,DEN,,8
2133,Joe,,,Young,,WAS,,30
17895775,Zach,,,Auguste,C,BOS,,2
412,Wayne,6.0,5.0,Selden,G-F,NYK,230.0,20
17896068,Juhann,,,Begarin,G,BOS,,2
2076,Tarik,,,Black,,DEN,,8
17896082,Aamir,,,Simms,F,NYK,,20
326,E'Twaun,6.0,4.0,Moore,G,ORL,191.0,22
17896086,Oscar,,,da Silva,F,OKC,,21
18170949,Giorgos,,,Kalaitzakis,,MIL,,17
17895743,Jo,,,Lual-Acuil Jr.,C,PHX,,24
17895744,Emmanuel,,,Nzekwesi,F,PHX,,24
17895745,Jaleen,,,Smith,G,PHX,,24
17895746,Justin,,,Robinson,F,SAS,,27
17895747,Marcus,,,Foster,G,HOU,,11
17895748,Jalen,,,Tate,G,HOU,,11
17895749,Tyler,,,Hagedorn,F,LAL,,14
3547296,Ty-Shon,,,Alexander,G,PHX,,24
17895750,Steven,,,Enoch,F,MIL,,17
17895751,John,,,Mooney,F,MIL,,17
17895752,Mike,,,Smith,G,MIL,,17
126,Marcus,6.0,7.0,Derrickson,F,MIN,249.0,18
52,Trevon,6.0,6.0,Bluiett,G-F,CLE,198.0,6
46390214,Don,,,Eliason,,BOS,,2
46390215,Walt,,,Miller,,PIT,,44
5279,Emanuel,6.0,9.0,Terry,,PHX,220.0,24
50823,Jemerrio,,,Jones,F,LAL,,14
18677827,Johnny,,,Hamilton,C,ATL,,1
269,Jake,6.0,9.0,Layman,F,MIN,215.0,18
5,DeVaughn,,,Akoon-Purcell,G-F,ATL,,1
17895834,Nate,,,Mason,G,PHX,,24
46390216,Al,,,Negratti,,WAS,,42
46390217,Hank,,,Biasatti,,HUS,,41
46390218,Rob,,,Rensberger,,CHS,,37
17895835,Bennie,,,Boatwright,F,IND,,12
17895838,Aubrey,,,Dawkins,G-F,WAS,,30
666570,Robert,,,Franks,F,DAL,,7
18678048,Balsa,,,Koprivica,C,DET,,9
17896079,Rokas,,,Jokubaitis,G,NYK,,20
17896080,EJ,,,Onu,F-C,DAL,,7
17896118,Marcus,,,Zegarowski,G,BKN,,3
17895839,Javin,,,DeLaurier,F,MIL,,17
17895988,Jon,,,Teske,C,MEM,,15
38017723,Alondes,,,Williams,G,BKN,,3
4197105,Petr,,,Cornelie,F,DEN,,8
24839769,Paris,,,Bass,F,PHX,,24
426,Tony,6.0,7.0,Snell,G,NOP,213.0,19
240,Alize,6.0,9.0,Johnson,F,SAS,212.0,27
666794,Mychal,,,Mulder,G,MIA,,16
3547164,CJ,,,Elleby,F-G,POR,,25
666616,Jared,,,Harper,G,NOP,,19
10384980,Myles,,,Powell,G,PHI,,23
46390219,Nat,,,Frankel,,PIT,,44
666584,Kaiser,,,Gates,F,NOP,,19
253,Enes,,,Kanter,C,HOU,,11
327,Jaylen,6.0,5.0,Morris,G,SAS,185.0,27
3547273,Cassius,,,Stanley,G,DET,,9
666560,Tacko,,,Fall,C,CLE,,6
46390220,Lou,,,Spicer,,PRO,,43
46390221,Norm,,,Baker,,CHS,,37
267,Jeremy,6.0,5.0,Lamb,G,SAC,185.0,26
17553988,Jeff,,,Dowtin,G,TOR,,28
24602685,Trayvon,,,Palmer,G,DET,,9
3547305,Nate,,,Darling,,LAC,,13
24590098,Justin,,,Tillman,F,ATL,,1
46389591,Audley,,,Brindley,,NYK,,20
666509,Chris,,,Clemons,G,ATL,,1
3547169,Reggie,,,Perry,F-C,POR,,25
16,Kostas,6.0,10.0,Antetokounmpo,F,CHI,200.0,5
17895769,Keifer,,,Sykes,G,IND,,12
46389592,Jack,,,Garfinkel,,BOS,,2
46389593,Bob,,,Faught,,CLR,,39
46389594,Lee,,,Knorek,,NYK,,20
46389595,Sidney,,,Hertzberg,,NYK,,20
46389596,Johnny,,,Simmons,,BOS,,2
46389597,Art,,,Spector,,BOS,,2
46389598,Harold,,,Kottman,,BOS,,2
46389599,Ray,,,Wertis,,CLR,,39
46389600,Adolph,,,Hoefer,,BOS,,2
46389601,Leo,,,Gottlieb,,NYK,,20
3547262,Jahmi'us,,,Ramsey,G,SAC,,26
46389602,Tommy,,,Byrnes,,NYK,,20
46389603,Angelo,,,Musi,,GSW,,10
18170939,Georgios,,,Kalaitzakis,F,OKC,,21
46389604,Frido,,,Frey,,NYK,,20
38017713,Jordan,,,Hall,G,SAS,,27
46389605,Mel,,,Riebe,,CLR,,39
46390222,Zigmund,,,Mihalik,,PIT,,44
46390223,Ben,,,Goldfaden,,WAS,,42
46390224,Buddy,,,Jeannette,,BAL,,45
1801,Mario,,,Chalmers,G,MIA,,16
17554000,JaQuori,,,McLaughlin,G,DAL,,7
666523,Jarrett,,,Culver,G,ATL,,1
666464,Ignas,,,Brazdeikis,F,ORL,,22
3547283,Markus,,,Howard,G,DEN,,8
46390225,"Bear,",,,The,,BAL,,45
3547286,Cassius,,,Winston,G,WAS,,30
3547288,Robert,,,Woodard II,F,SAS,,27
9338307,Malik,,,Fitts,F,BOS,,2
17554002,DeJon,,,Jarreau,G,HOU,,11
24489167,Brandon,,,Williams,G,POR,,25
11314392,Luca,,,Vildoza,G,MIL,,17
17896029,Sharife,,,Cooper,G,ATL,,1
308,Alfonzo,6.0,8.0,McKinnie,F,CHI,215.0,5
38017738,Chima,,,Moneke,F,SAC,,26
17896061,Scottie,,,Lewis,G,CHA,,4
46390226,Paul,,,Huston,,CHS,,37
666919,Matt,,,Thomas,G,CHI,,5
46390227,Carl,,,Meinhold,,BAL,,45
666788,Juwan,,,Morgan,F,BOS,,2
666446,Keljin,,,Blevins,F,POR,,25
46390228,Andy,,,Phillip,,CHS,,37
9177971,Devin,,,Cannady,G,ORL,,22
56,Isaac,6.0,8.0,Bonga,G,TOR,180.0,28
666517,Tyler,,,Cook,C,CHI,,5
4197232,Arnoldas,,,Kulboka,F,CHA,,4
98,Gary,6.0,8.0,Clark,F,NOP,225.0,19
133,Tyler,6.0,5.0,Dorsey,G,DAL,183.0,7
3091,Brandon,6.0,2.0,Goodwin,,CLE,180.0,6
46390229,Ben,,,Schadler,,CHS,,37
46390230,Joseph,,,Reiser,,BAL,,45
46390231,Gene,,,Vance,,CHS,,37
46390232,Jack,,,Tingle,,WAS,,42
46390233,Dick,,,O'Keefe,,WAS,,42
46390234,Red,,,Rocha,,BOM,,38
46390235,Jack,,,Toomay,,PRO,,43
46390236,Herm,,,Klotz,,BAL,,45
46390237,Ray,,,Kuka,,NYK,,20
46390238,Bob,,,Hubbard,,PRO,,43
46390239,Johnny,,,Ezersky,,PRO,,43
46390240,Paul,,,Noel,,NYK,,20
46390241,Dick,,,Holub,,NYK,,20
46389606,George,,,Nostrand,,CLR,,39
46389607,Jerry,,,Rullo,,GSW,,10
46389608,Matt,,,Guokas,,GSW,,10
46389609,Nick,,,Shaback,,CLR,,39
56677582,Jalen,,,Pickett,G,DEN,,8
465,Kemba,6.0,1.0,Walker,G,DAL,184.0,7
46389610,Gerard,,,Kelly,,BOS,,2
46389611,Art,,,Hillhouse,,GSW,,10
46389612,Ed,,,Sadowski,,CLR,,39
46389613,Butch,,,Van,,NYK,,20
46389614,Stan,,,Stutz,,NYK,,20
146,James,6.0,7.0,Ennis III,F,DEN,210.0,8
212,Solomon,6.0,7.0,Hill,F,NYK,225.0,20
46389615,Joe,,,Fulks,,GSW,,10
46389616,John,,,Palmer,,NYK,,20
666543,Sekou,,,Doumbouya,F,LAL,,14
46389617,Connie,,,Simmons,,BOS,,2
46390242,Herm,,,Fuetsch,,BAL,,45
46389618,Ben,,,Scharnus,,CLR,,39
46390243,Gene,,,Rock,,CHS,,37
46390244,Sid,,,Tannenbaum,,NYK,,20
666831,Eric,,,Paschall,F,MIN,,18
3547215,Killian,,,Tillie,F-C,MEM,,15
666953,Quinndary,,,Weatherspoon,G,GSW,,10
4197307,Marcos,,,Louzada Silva,G,POR,,25
666453,Marques,,,Bolden,C,MIL,,17
666486,Devontae,,,Cacok,F-C,SAS,,27
666930,Rayjon,,,Tucker,F,MIL,,17
17896074,McKinley,,,Wright IV,G,DAL,,7
369,Elfrid,6.0,4.0,Payton,G,PHX,185.0,24
46389619,Marion,,,Cluggish,,NYK,,20
46389620,Howie,,,Dallmar,,GSW,,10
46389621,Al,,,Brightman,,BOS,,2
46389622,Bob,,,Fitzgerald,,NYK,,20
46389623,Jerry,,,Fleishman,,GSW,,10
46389624,Alexander,,,Rosenberg,,GSW,,10
46389625,Kenny,,,Sailors,,CLR,,39
1986689,Malik,,,Newman,G,CLE,,6
429,Nik,6.0,6.0,Stauskas,G,BOS,205.0,2
218,Rodney,6.0,8.0,Hood,G,LAC,206.0,13
1567838,Paul,,,Watson,G,OKC,,21
46390245,Carl,,,Braun,,NYK,,20
46390246,Mel,,,Thurston,,PRO,,43
233,Frank,6.0,3.0,Jackson,G,UTA,205.0,29
46390247,Gene,,,Stump,,BOS,,2
46390248,Saul,,,Mariaschin,,BOS,,2
46390249,Mike,,,Bloom,,BOS,,2
72,Sterling,6.0,6.0,Brown,G,LAL,232.0,14
46390250,Francis,,,Crossin,,GSW,,10
46389626,John,,,Janisch,,DEF,,40
46389627,Bob,,,Gantt,,WAS,,42
42,DeAndre',6.0,6.0,Bembry,F,MIL,210.0,17
666751,Kelan,,,Martin,F,BOS,,2
17553987,Zavier,,,Simpson,G,OKC,,21
46389628,Ariel,,,Maughan,,DEF,,40
46389629,Bob,,,Dille,,DEF,,40
46389630,Dick,,,Schulz,,HUS,,41
46389631,John,,,Mahnken,,WAS,,42
46389632,Bob,,,Mullens,,HUS,,41
46390251,Bob,,,O'Brien,,GSW,,10
46389633,Ernie,,,Calverley,,PRO,,43
46390252,Lee,,,Robbins,,PRO,,43
353,Semi,6.0,7.0,Ojeleye,F,LAC,241.0,13
162,Melvin,6.0,6.0,Frazier Jr.,G-F,OKC,200.0,21
17553993,Joel,,,Ayayi,G,WAS,,30
17896085,Chris,,,Smith,F,DET,,9
3547255,Tyrell,,,Terry,G,MEM,,15
11,Justin,6.0,6.0,Anderson,G-F,IND,230.0,12
666755,Dakota,,,Mathias,G,MEM,,15
666608,Kyle,,,Guy,G,MIA,,16
666952,Tremont,,,Waters,G,WAS,,30
17895875,Aric,,,Holman,C,MIA,,16
1687493,Matt,,,Mooney,G,NYK,,20
140,Kevin,6.0,9.0,Durant,F,PHX,240.0,24
17553997,Marcus,,,Garrett,G,MIA,,16
19465586,Kevin,,,Pangos,G,CLE,,6
17896101,MJ,,,Walker,G,PHX,,24
19465583,Jaime,,,Echenique,,WAS,,30
46390253,Eddie,,,Ehlers,,BOS,,2
46390254,Bill,,,Downey,,PRO,,43
62,Miles,6.0,7.0,Bridges,F,CHA,225.0,4
46390255,Paul,,,Seymour,,BAL,,45
46390256,Matthew,,,Hickey,,PRO,,43
17896072,Moses,,,Wright,C,DAL,,7
17553998,D.J.,,,Stewart Jr.,G-F,SAS,,27
17553999,Chaundee,,,Brown,G,ATL,,1
17896045,Corey,,,Kispert,F,WAS,,30
17554003,RJ,,,Nembhard Jr.,G,CLE,,6
46391325,Donald,,,Smith,,LAL,,14
18678057,Jamorko,,,Pickett,F,DET,,9
30053472,Gabriel,,,Lundberg,,PHX,,24
17896093,Feron,,,Hunt,F,NYK,,20
46389634,Hank,,,Beenders,,PRO,,43
46389635,Irv,,,Torgoff,,WAS,,42
46389636,Mike,,,McCarron,,HUS,,41
46389637,Ralph,,,Siewert,,HUS,,41
46389638,Freddie,,,Scolari,,WAS,,42
46389639,Harry,,,Miller,,HUS,,41
46389640,Harold,,,Brown,,DEF,,40
46389641,Dick,,,Fitzgerald,,HUS,,41
46390751,Jack,,,Hewson,,BOS,,2
46390752,Jack,,,Rocker,,GSW,,10
46390753,Stan,,,Brown,,GSW,,10
17554006,Jordan,,,Schakel,G,WAS,,30
46390754,Elmer,,,R.,,BAL,,45
46390755,Wat,,,Misaka,,NYK,,20
3547304,Facundo,,,Campazzo,,DAL,,7
3547306,Brodric,,,Thomas,G,BOS,,2
17896020,David,,,Johnson,G,TOR,,28
9318184,Freddie,,,Gillespie,F,ORL,,22
46390756,Chet,,,McNabb,,BAL,,45
46390757,Bob,,,Davies,,SAC,,26
46390758,Kenny,,,Rollins,,CHS,,37
46389642,Stan,,,Miasek,,DEF,,40
46389643,Bob,,,Shea,,PRO,,43
46389644,Leo,,,Mogus,,HUS,,41
46390759,Arnie,,,Risen,,SAC,,26
46390760,Jim,,,Pollard,,LAL,,14
46390761,Bill,,,Calhoun,,SAC,,26
46389645,George,,,Mearns,,PRO,,43
46389646,Johnny,,,Norlander,,WAS,,42
46389647,Bill,,,Davis,,CHS,,37
46389648,Horace,,,McKinney,,WAS,,42
46389649,Nat,,,Militzok,,HUS,,41
46389650,Marty,,,Passaglia,,WAS,,42
46389666,Hank,,,Zeller,,PIT,,44
46389667,Coulby,,,Gunther,,PIT,,44
46391326,Ray,,,Ramsey,,BAL,,45
46391327,Jack,,,Maddox,,JET,,46
46390197,Harold,,,Johnson,,DEF,,40
46390198,Armand,,,Cure,,PRO,,43
46390199,Bill,,,Fenley,,BOS,,2
46391328,Andy,,,Kostecka,,JET,,46
46391329,Jim,,,Browne,,CHS,,37
46391330,Andy,,,Tonkovich,,PRO,,43
46391331,Dan,,,Kraus,,BAL,,45
46391332,John,,,W.,,BOS,,2
46389668,Stan,,,Noszka,,PIT,,44
46389669,Ed,,,Melvin,,PIT,,44
46389670,Francis,,,O'Grady,,WAS,,42
46389671,Wyndol,,,Gray,,BOS,,2
46389672,Mike,,,Bytzura,,PIT,,44
46391333,Dick,,,Wehr,,JET,,46
46391334,Dillard,,,Crocker,,DET,,9
46389673,Tony,,,Kappen,,PIT,,44
46391335,Howie,,,Rader,,BAL,,45
46389674,John,,,Abramovic,,PIT,,44
46389675,John,,,Barr,,BOM,,38
46391336,Ray,,,Ellefson,,LAL,,14
46391337,Herb,,,Krautblatt,,BAL,,45
46389676,Roger,,,Jorgensen,,PIT,,44
46389677,Deb,,,Smith,,BOM,,38
46389678,Forest,,,Weber,,PRO,,43
46389679,George,,,A.,,PRO,,43
46389680,Ossie,,,Schectman,,NYK,,20
235,Justin,6.0,8.0,Jackson,F,BOS,210.0,2
46389681,Noble,,,Jorgensen,,PIT,,44
46389682,Peter,,,Maravich,,PIT,,44
46389683,Leon,,,Brown,,CLR,,39
46389684,Howie,,,McCarty,,DEF,,40
46391338,George,,,Glamack,,JET,,46
46391339,Lonnie,,,Eggleston,,BOM,,38
46391340,Dick,,,Shrider,,NYK,,20
46391341,Al,,,Lucas,,BOS,,2
243,Stanley,6.0,7.0,Johnson,F,SAS,245.0,27
46391342,Darrell,,,Brown,,BAL,,45
46391343,Fred,,,Paine,,PRO,,43
46391344,Slater,,,Martin,,LAL,,14
46391345,Vern,,,Mikkelsen,,LAL,,14
46391346,Frank,,,Saul,,SAC,,26
46391347,Jack,,,Coleman,,SAC,,26
46391348,Bob,,,Harrison,,LAL,,14
46391349,Howie,,,Schultz,,DET,,9
46391350,David,,,Johnson,,DET,,9
46391351,Duane,,,Klueh,,DET,,9
46391352,Jack,,,Kerris,,DET,,9
46391353,Clint,,,Wager,,DET,,9
46391354,Jerry,,,Nagel,,DET,,9
46391355,Frank,,,Kudelka,,CHS,,37
46391356,Joe,,,Bradley,,CHS,,37
46390762,George,,,Mikan,,LAL,,14
46390763,Ed,,,Mikan,,CHS,,37
46390764,Paul,,,Armstrong,,DET,,9
46391357,Johnny,,,Oldham,,DET,,9
46389651,George,,,Grimshaw,,PRO,,43
46389652,Art,,,Stolkey,,DEF,,40
46389653,Ken,,,Keller,,WAS,,42
46389654,Michael,,,Wallace,,HUS,,41
46389655,Hank,,,Rosenstein,,PRO,,43
46389656,Tom,,,King,,DEF,,40
46389657,Grady,,,Lewis,,DEF,,40
46389658,Donald,,,Martin,,PRO,,43
46389659,Elmo,,,Morgenthaler,,PRO,,43
46389660,Earl,,,Shannon,,PRO,,43
46389661,Bob,,,Feerick,,WAS,,42
46389662,Wilfred,,,Goodwin,,PRO,,43
46389663,Moe,,,Becker,,DEF,,40
46389685,Chuck,,,Connors,,BOS,,2
46389686,Roy,,,Hurley,,HUS,,41
46389687,John,,,Mills,,PIT,,44
46389688,Frankie,,,Baumholtz,,CLR,,39
46389689,Dick,,,Murphy,,BOS,,2
46389690,Bob,,,Duffy,,BOS,,2
46389691,Johnny,,,Jorgensen,,PIT,,44
46389692,Henry,,,Pearcy,,DEF,,40
46389693,Joe,,,Fabel,,PIT,,44
46389694,John,,,Murphy,,NYK,,20
46389695,George,,,Pearcy,,DEF,,40
46389696,Frank,,,Mangiapane,,NYK,,20
46389697,Gene,,,Gillette,,WAS,,42
46389664,Hank,,,Lefkowitz,,CLR,,39
46389665,Milt,,,Schoon,,DEF,,40
46389698,Garland,,,O'Shields,,CHS,,37
46389699,Clarence,,,Hermsen,,HUS,,41
46389700,Virgil,,,Vaughn,,BOS,,2
46389701,Chet,,,Aubuchon,,DEF,,40
46389702,Irv,,,Rothenberg,,CLR,,39
46390765,Bobby,,,Wanzer,,SAC,,26
46391358,Fred,,,Schaus,,DET,,9
46390766,Joe,,,Graboski,,CHS,,37
46390767,Arnie,,,Ferrin,,LAL,,14
46390768,Arnie,,,Johnson,,SAC,,26
46390769,Red,,,Holzman,,SAC,,26
46390770,Odie,,,Spears,,CHS,,37
46390771,D.C.,,,Wilcutt,,BOM,,38
